frame_num,id_class,id,box_X,box_Y,box_W,box_H,gender
17484,0,2893,1731,192,61,118,
17484,0,2963,1845,117,74,216,
17484,0,2970,1501,241,116,196,
17484,0,3023,766,7,47,97,
17484,0,3027,1702,234,41,115,
17484,0,3028,1423,231,63,101,
17486,0,2554,1412,256,101,176,1.0
17486,0,2706,865,4,126,175,0.0
17486,0,2893,1730,189,52,104,
17486,0,2963,1844,113,75,220,
17486,0,2970,1507,259,111,174,
17486,0,3027,1697,230,49,121,
17498,0,2554,1413,270,101,166,1.0
17498,0,2706,868,5,123,176,0.0
17498,0,2893,1729,188,55,109,
17498,0,2963,1845,115,74,218,
17498,0,2970,1503,257,115,175,
17498,0,3030,1760,202,55,113,
17498,0,3031,516,0,58,148,0.0
17500,0,2554,1414,273,98,163,1.0
17500,0,2706,868,10,121,170,0.0
17500,0,2893,1730,188,52,108,
17500,0,2963,1844,114,75,219,
17500,0,2970,1509,266,107,166,
17500,0,3030,1761,204,53,112,
17500,0,3031,518,0,62,168,0.0
17506,0,2554,1413,272,104,175,1.0
17506,0,2706,869,18,121,161,0.0
17506,0,2893,1731,192,59,126,
17506,0,2963,1844,114,75,219,
17506,0,2970,1516,277,101,156,
17506,0,3023,765,5,47,97,
17506,0,3027,1698,232,47,118,
17506,0,3030,1766,207,40,111,
17506,0,3031,524,0,70,200,0.0
17511,0,2554,1413,267,101,173,1.0
17511,0,2706,870,15,121,165,0.0
17511,0,2893,1732,187,51,111,
17511,0,2963,1844,115,75,219,
17511,0,2970,1523,272,93,161,
17511,0,3023,765,5,47,97,
17511,0,3027,1698,230,47,120,
17511,0,3030,1764,214,47,104,
17511,0,3031,525,1,78,201,0.0
17513,0,2554,1414,266,99,174,1.0
17513,0,2706,870,17,121,163,0.0
17513,0,2893,1732,191,57,124,
17513,0,2963,1847,115,72,218,
17513,0,2970,1520,271,97,163,
17513,0,3023,766,5,47,97,
17513,0,3027,1695,231,49,121,
17513,0,3030,1765,211,51,107,
17519,0,2554,1412,270,100,169,1.0
17519,0,2706,869,16,123,163,0.0
17519,0,2893,1734,189,44,95,
17519,0,2963,1848,117,71,216,
17519,0,2970,1519,283,100,149,
17519,0,3023,766,5,47,95,
17566,0,2554,1415,255,95,183,1.0
17566,0,2706,872,16,117,162,0.0
17566,0,2893,1753,205,63,110,
17566,0,2963,1843,112,76,216,
17566,0,2970,1499,238,117,195,
17566,0,3031,594,130,174,437,0.0
17566,0,3038,1688,221,55,129,
17577,0,2554,1413,257,98,179,1.0
17577,0,2706,871,11,119,169,0.0
17577,0,2963,1845,111,74,216,
17577,0,2970,1509,253,107,179,
17577,0,3030,1767,208,59,109,
17577,0,3031,583,210,221,508,0.0
17601,0,2554,1410,250,103,188,1.0
17601,0,2706,865,7,126,169,0.0
17601,0,2893,1747,198,55,134,
17601,0,2963,1844,113,75,218,
17601,0,2970,1501,248,115,183,
17601,0,3030,1784,209,53,125,
17601,0,3031,417,407,414,481,0.0
17605,0,2554,1412,251,100,183,1.0
17605,0,2706,868,10,121,166,0.0
17605,0,2963,1841,113,78,216,
17605,0,2970,1509,259,107,174,
17605,0,3030,1771,213,73,124,
17605,0,3031,471,438,345,502,0.0
17605,0,3044,1459,224,80,210,0.0
17606,0,2554,1412,251,100,183,1.0
17606,0,2706,868,9,121,168,0.0
17606,0,2963,1841,113,78,215,
17606,0,2970,1509,250,107,183,
17606,0,3030,1772,207,77,128,
17606,0,3031,483,444,334,494,0.0
17606,0,3044,1459,223,76,210,0.0
17608,0,2554,1412,256,100,178,1.0
17608,0,2706,866,8,124,169,0.0
17608,0,2963,1841,113,78,216,
17608,0,2970,1511,259,106,174,
17608,0,3030,1771,206,81,129,
17608,0,3031,486,454,329,488,0.0
17608,0,3044,1459,223,73,210,0.0
17609,0,2554,1413,254,98,180,1.0
17609,0,2706,868,7,122,170,0.0
17609,0,2963,1841,113,78,215,
17609,0,2970,1512,257,104,175,
17609,0,3030,1773,204,71,131,
17609,0,3031,490,459,322,485,0.0
17609,0,3044,1460,223,73,209,0.0
17609,0,3045,6,633,216,443,
17610,0,2554,1414,254,98,181,1.0
17610,0,2706,866,8,124,169,0.0
17610,0,2963,1839,112,80,215,
17610,0,2970,1510,250,106,183,
17610,0,3030,1772,203,71,133,
17610,0,3031,485,467,321,472,0.0
17610,0,3044,1462,223,89,212,0.0
17610,0,3045,6,631,220,446,
17612,0,2554,1414,250,98,187,1.0
17612,0,2706,867,8,123,170,0.0
17612,0,2963,1842,113,77,214,
17612,0,2970,1512,255,104,177,
17612,0,3030,1768,200,75,135,
17612,0,3031,482,470,325,475,0.0
17612,0,3044,1461,223,104,214,0.0
17612,0,3045,1,632,228,445,
17613,0,2554,1414,249,98,188,1.0
17613,0,2706,868,9,122,169,0.0
17613,0,2963,1842,113,77,214,
17613,0,2970,1512,247,104,186,
17613,0,3030,1767,200,77,136,
17613,0,3031,479,473,328,462,0.0
17613,0,3044,1461,222,104,216,0.0
17613,0,3045,2,633,228,443,
17625,0,2554,1413,247,99,188,1.0
17625,0,2706,868,7,122,171,0.0
17625,0,2963,1845,111,74,219,
17625,0,2970,1465,226,153,210,
17625,0,3030,1770,203,83,133,
17625,0,3031,482,472,359,465,0.0
17625,0,3045,0,651,228,426,
17629,0,2554,1412,246,100,189,1.0
17629,0,2706,868,7,123,170,0.0
17629,0,2963,1845,111,74,219,
17629,0,2970,1465,227,153,209,
17629,0,3030,1772,202,77,134,
17629,0,3031,526,464,226,474,0.0
17629,0,3045,0,653,227,424,
17633,0,2554,1413,243,100,194,1.0
17633,0,2706,870,7,121,171,0.0
17633,0,2963,1845,111,74,220,
17633,0,2970,1467,230,153,205,
17633,0,3030,1769,205,76,130,
17633,0,3031,591,455,275,484,0.0
17633,0,3045,0,657,230,415,
17633,0,3049,1574,240,42,75,
17635,0,2554,1407,250,107,196,1.0
17635,0,2706,868,5,124,172,0.0
17635,0,2963,1844,112,75,216,
17635,0,2970,1464,229,153,206,
17635,0,3030,1773,202,74,133,
17635,0,3031,602,452,271,484,0.0
17635,0,3045,0,660,224,412,
17635,0,3049,1574,240,42,76,
17636,0,2554,1408,248,107,198,1.0
17636,0,2706,868,5,125,172,0.0
17636,0,2963,1845,112,74,216,
17636,0,2970,1465,229,151,205,
17636,0,3030,1772,203,73,132,
17636,0,3031,606,455,270,466,0.0
17636,0,3045,0,662,224,410,
17648,0,2554,1408,251,109,195,1.0
17648,0,2706,864,5,128,173,0.0
17648,0,2963,1844,114,73,217,
17648,0,2970,1470,226,147,209,
17648,0,3030,1773,202,68,132,
17648,0,3031,682,490,196,421,0.0
17648,0,3050,1728,183,61,149,
17648,0,3051,843,6,74,136,
17672,0,2554,1414,254,100,188,1.0
17672,0,2963,1848,116,71,218,
17672,0,2970,1484,231,133,204,
17672,0,3030,1761,197,59,119,
17672,0,3050,1730,183,61,131,
17687,0,2554,1411,253,99,181,1.0
17687,0,2706,866,11,127,166,0.0
17687,0,2963,1848,113,71,219,
17687,0,2970,1480,231,137,201,
17687,0,3030,1753,205,81,116,
17687,0,3055,1634,225,109,135,
17689,0,2554,1410,257,101,177,1.0
17689,0,2706,872,12,119,164,0.0
17689,0,2963,1844,113,75,217,
17689,0,2970,1485,235,133,196,
17689,0,3030,1756,206,65,112,
17689,0,3050,1730,192,59,126,
17689,0,3055,1635,224,107,136,
17692,0,2554,1412,259,98,176,1.0
17692,0,2706,870,9,121,171,0.0
17692,0,2963,1847,113,72,216,
17692,0,2970,1480,230,141,201,
17692,0,3050,1730,187,59,126,
17692,0,3055,1632,225,110,136,
17695,0,2554,1412,263,100,174,1.0
17695,0,2706,870,11,121,168,0.0
17695,0,2963,1848,114,71,216,
17695,0,2970,1503,236,115,197,
17695,0,3050,1730,184,61,129,
17695,0,3055,1632,227,110,134,
17696,0,2554,1412,263,100,175,1.0
17696,0,2706,868,12,123,168,0.0
17696,0,2963,1847,113,72,217,
17696,0,2970,1505,237,112,196,
17696,0,3030,1751,204,64,111,
17696,0,3050,1729,185,61,128,
17696,0,3055,1632,227,110,135,
17721,0,2554,1410,254,103,187,1.0
17721,0,2706,868,11,124,168,0.0
17721,0,2963,1846,113,71,213,
17721,0,2970,1462,220,155,213,
17721,0,3050,1730,186,61,128,
17721,0,3055,1629,225,113,136,
17723,0,2554,1410,251,103,191,1.0
17723,0,2706,868,8,123,171,0.0
17723,0,2963,1845,113,74,213,
17723,0,2970,1462,219,155,214,
17723,0,3030,1758,200,74,117,
17723,0,3050,1730,185,59,127,
17723,0,3055,1631,225,112,135,
17767,0,2554,1408,238,105,202,1.0
17767,0,2706,865,11,125,167,0.0
17767,0,2970,1462,219,155,217,
17767,0,3030,1749,195,89,129,
17772,0,2554,1408,240,105,199,1.0
17772,0,2706,866,9,124,170,0.0
17772,0,2963,1845,114,74,213,
17772,0,2970,1465,220,153,215,
17772,0,3030,1748,195,91,127,
17778,0,2554,1408,242,106,199,1.0
17778,0,2706,866,14,121,164,0.0
17778,0,2963,1842,114,77,213,
17778,0,2970,1462,220,155,215,
17778,0,3050,1730,184,58,125,
17789,0,2554,1415,262,101,176,1.0
17789,0,2706,868,10,123,169,0.0
17789,0,2963,1844,114,75,215,
17789,0,2970,1513,244,105,190,
17789,0,3030,1753,194,79,127,
17789,0,3050,1732,185,51,116,
17794,0,2554,1413,258,103,180,1.0
17794,0,2706,871,7,122,174,0.0
17794,0,2963,1844,114,75,214,
17794,0,2970,1468,224,149,210,
17794,0,3030,1749,196,79,124,
17794,0,3050,1732,184,53,121,
17809,0,2554,1414,260,102,178,1.0
17809,0,2706,872,2,117,177,0.0
17809,0,2963,1842,113,77,214,
17809,0,2970,1516,228,101,201,
17809,0,3030,1752,200,80,120,
17809,0,3050,1733,182,52,118,
17809,0,3062,1456,225,121,211,0.0
17816,0,2554,1414,255,101,182,1.0
17816,0,2706,872,3,117,178,0.0
17816,0,2963,1841,115,78,213,
17816,0,2970,1513,225,105,205,
17816,0,3030,1754,199,85,121,
17816,0,3062,1457,226,114,209,0.0
17816,0,3065,1467,223,46,90,
17817,0,2554,1415,254,100,183,1.0
17817,0,2706,871,2,119,178,0.0
17817,0,2963,1841,116,78,212,
17817,0,2970,1515,228,103,203,
17817,0,3030,1758,198,80,121,
17817,0,3050,1736,186,49,109,
17817,0,3062,1459,228,113,207,0.0
17817,0,3065,1467,224,46,88,
17824,0,2554,1414,260,102,177,1.0
17824,0,2706,868,8,123,170,0.0
17824,0,2970,1515,231,101,199,
17824,0,3062,1460,229,125,207,0.0
17833,0,2554,1417,264,96,172,1.0
17833,0,2706,869,8,121,169,0.0
17833,0,2963,1842,116,77,211,
17833,0,2970,1512,230,106,202,
17833,0,3050,1734,183,53,123,
17833,0,3062,1449,231,104,210,0.0
17836,0,2554,1409,263,103,169,1.0
17836,0,2706,870,5,117,173,0.0
17836,0,2963,1845,116,74,218,
17836,0,2970,1493,232,124,200,
17836,0,3050,1731,178,59,126,
17879,0,2554,1410,248,103,189,1.0
17879,0,2706,874,16,112,163,0.0
17879,0,2963,1851,119,68,213,
17879,0,2970,1464,213,152,224,
17879,0,3070,1731,188,53,108,0.0
17895,0,2554,1412,245,103,195,1.0
17895,0,2706,868,4,123,173,0.0
17895,0,2963,1843,113,75,216,
17895,0,2970,1448,210,169,230,
17895,0,3070,1727,182,65,110,0.0
17910,0,2554,1407,242,106,197,1.0
17910,0,2706,872,7,121,172,0.0
17910,0,2963,1844,113,75,214,
17910,0,2970,1469,212,148,222,
17910,0,3070,1731,194,59,104,0.0
17929,0,2554,1408,247,101,189,1.0
17929,0,2706,874,12,117,167,0.0
17929,0,2963,1842,113,77,205,
17929,0,2970,1464,222,154,212,
17929,0,3070,1731,185,47,101,0.0
17929,0,3074,765,7,47,99,
17930,0,2554,1408,248,102,188,1.0
17930,0,2706,872,11,119,168,0.0
17930,0,2963,1842,113,77,205,
17930,0,2970,1467,225,151,209,
17930,0,3070,1730,185,46,102,0.0
17930,0,3074,765,7,46,100,
17931,0,2554,1406,249,104,187,1.0
17931,0,2706,871,9,120,170,0.0
17931,0,2963,1842,113,77,206,
17931,0,2970,1455,217,164,221,
17931,0,3070,1731,185,49,100,0.0
17931,0,3074,765,7,46,100,
17932,0,2554,1407,249,103,186,1.0
17932,0,2706,871,8,120,171,0.0
17932,0,2963,1841,112,78,207,
17932,0,2970,1473,224,145,210,
17932,0,3070,1731,185,49,99,0.0
17932,0,3074,764,7,48,99,
17933,0,2554,1406,248,107,188,1.0
17933,0,2706,871,9,121,169,0.0
17933,0,2963,1841,112,78,206,
17933,0,2970,1470,225,153,209,
17933,0,3070,1730,185,49,98,0.0
17933,0,3074,765,7,46,99,
17935,0,2554,1410,235,98,199,1.0
17935,0,2706,869,8,124,173,0.0
17935,0,2963,1836,112,83,206,
17935,0,2970,1478,221,142,211,
17935,0,3070,1732,186,47,98,0.0
17935,0,3074,765,6,46,99,
17947,0,2554,1410,246,99,189,1.0
17947,0,2706,867,3,127,180,0.0
17947,0,2963,1836,111,83,206,
17947,0,2970,1456,218,147,214,
17947,0,3070,1730,185,55,99,0.0
17947,0,3077,1808,200,37,82,
17951,0,2554,1411,242,101,191,1.0
17951,0,2706,870,5,125,177,0.0
17951,0,2963,1838,111,81,205,
17951,0,3070,1728,188,68,94,0.0
17951,0,3073,1454,216,141,219,
17951,0,3077,1802,197,49,86,
17952,0,2554,1411,247,99,185,1.0
17952,0,2706,872,6,122,176,0.0
17952,0,2963,1839,111,80,205,
17952,0,3070,1726,190,71,95,0.0
17952,0,3073,1453,218,146,212,
17952,0,3077,1803,197,47,86,
17963,0,2554,1410,230,98,206,1.0
17963,0,2706,874,4,119,179,0.0
17963,0,2963,1842,112,77,204,
17963,0,3070,1728,194,59,92,0.0
17963,0,3073,1450,214,131,232,
17963,0,3077,1804,200,45,83,
17966,0,2706,873,3,121,179,0.0
17966,0,2963,1842,112,77,212,
17966,0,3070,1728,193,59,96,0.0
17966,0,3073,1447,212,143,240,
17966,0,3077,1802,201,49,83,
17973,0,2706,874,4,120,177,0.0
17973,0,2963,1841,112,78,206,
17973,0,3070,1728,188,59,102,0.0
17973,0,3073,1453,214,146,234,
17984,0,2554,1408,248,103,186,1.0
17984,0,2706,874,6,119,176,0.0
17984,0,2963,1839,111,80,208,
17984,0,3070,1729,189,61,95,0.0
17984,0,3073,1450,212,136,223,
17993,0,2554,1407,239,103,196,1.0
17993,0,2706,871,9,122,173,0.0
17993,0,2963,1845,113,74,205,
17993,0,3070,1731,187,53,95,0.0
17993,0,3073,1455,216,143,213,
17993,0,3084,1404,219,81,124,
17998,0,2554,1407,241,103,192,1.0
17998,0,2706,871,9,122,172,0.0
17998,0,2963,1841,112,78,205,
17998,0,3070,1731,187,49,97,0.0
17998,0,3073,1460,220,138,210,
17998,0,3084,1406,220,79,121,
18014,0,2554,1403,241,103,188,1.0
18014,0,2706,867,9,127,170,0.0
18014,0,2963,1839,113,80,202,
18014,0,3070,1730,189,61,103,0.0
18014,0,3073,1454,214,139,225,
18014,0,3089,1557,212,55,186,
18015,0,2554,1402,240,105,189,1.0
18015,0,2706,866,10,125,172,0.0
18015,0,2963,1842,113,77,213,
18015,0,3070,1728,188,65,104,0.0
18015,0,3073,1453,213,140,224,
18015,0,3089,1557,212,55,186,
18018,0,2554,1402,241,105,188,1.0
18018,0,2706,867,7,127,172,0.0
18018,0,2963,1844,113,75,210,
18018,0,3073,1454,215,139,225,
18018,0,3089,1563,216,49,189,
18021,0,2554,1399,240,109,190,1.0
18021,0,2706,869,7,124,172,0.0
18021,0,2963,1841,113,78,202,
18021,0,3073,1454,214,139,224,
18021,0,3089,1561,217,51,188,
18025,0,2554,1399,237,109,190,1.0
18025,0,2706,870,6,122,173,0.0
18025,0,2963,1848,117,71,172,
18025,0,3070,1730,201,61,91,0.0
18025,0,3073,1452,213,144,219,
18025,0,3084,1402,219,83,129,
18025,0,3089,1559,213,52,178,
18027,0,2554,1400,239,107,187,1.0
18027,0,2706,870,5,123,175,0.0
18027,0,2963,1845,115,74,197,
18027,0,3070,1730,200,60,92,0.0
18027,0,3073,1450,213,147,215,
18027,0,3084,1401,219,84,126,
18027,0,3089,1559,212,51,180,
18027,0,3091,1636,220,125,146,
18028,0,2554,1400,239,107,188,1.0
18028,0,2706,871,5,122,175,0.0
18028,0,2963,1842,115,77,197,
18028,0,3070,1730,201,61,92,0.0
18028,0,3073,1452,212,145,219,
18028,0,3084,1402,219,84,126,
18028,0,3089,1559,211,52,177,
18028,0,3091,1635,219,127,147,
18029,0,2554,1400,238,107,189,1.0
18029,0,2706,872,4,121,177,0.0
18029,0,2963,1842,114,77,203,
18029,0,3070,1731,202,59,91,0.0
18029,0,3073,1451,211,145,219,
18029,0,3084,1401,218,84,129,
18029,0,3089,1565,212,46,165,
18106,0,2554,1407,253,107,184,1.0
18106,0,2706,865,5,128,174,0.0
18106,0,2963,1846,114,73,213,
18106,0,3095,1713,184,77,180,
18106,0,3102,765,7,47,98,
18111,0,2554,1407,250,103,187,1.0
18111,0,2706,864,6,130,173,0.0
18111,0,2963,1845,114,74,201,
18111,0,3073,1441,215,159,230,
18113,0,2554,1407,251,103,188,1.0
18113,0,2706,865,6,128,173,0.0
18113,0,2963,1842,113,77,205,
18113,0,3073,1445,217,154,224,
18113,0,3103,1462,216,52,99,0.0
18117,0,2554,1408,249,101,189,1.0
18117,0,2706,866,5,126,173,0.0
18117,0,2963,1846,112,71,213,
18117,0,3073,1443,219,155,216,
18117,0,3102,764,7,48,98,
18117,0,3103,1464,219,50,98,0.0
18118,0,2554,1407,247,102,192,1.0
18118,0,2706,866,5,126,173,0.0
18118,0,2963,1844,112,73,213,
18118,0,3073,1444,220,153,216,
18118,0,3103,1465,220,48,97,0.0
18119,0,2554,1407,246,103,193,1.0
18119,0,2706,865,5,127,173,0.0
18119,0,2963,1845,112,74,213,
18119,0,3073,1444,220,151,217,
18119,0,3102,765,6,46,99,
18119,0,3107,1566,214,47,167,
18122,0,2554,1408,246,104,193,1.0
18122,0,2706,866,5,126,173,0.0
18122,0,2963,1844,111,75,212,
18122,0,3073,1444,213,153,230,
18122,0,3102,765,6,47,100,
18124,0,2554,1407,247,104,192,1.0
18124,0,2706,865,5,126,174,0.0
18124,0,2963,1844,112,75,207,
18124,0,3073,1447,212,147,226,
18124,0,3102,765,6,47,100,
18124,0,3107,1565,213,49,169,
18126,0,2554,1405,245,108,196,1.0
18126,0,2706,866,5,125,174,0.0
18126,0,2963,1847,112,72,209,
18126,0,3073,1451,212,135,219,
18126,0,3102,766,5,45,100,
18126,0,3107,1563,211,49,169,
18126,0,3109,1735,185,55,95,0.0
18127,0,2554,1406,244,107,196,1.0
18127,0,2706,866,5,127,173,0.0
18127,0,2963,1845,113,74,205,
18127,0,3073,1451,212,144,225,
18127,0,3102,766,5,45,100,
18127,0,3107,1563,212,50,169,
18127,0,3109,1734,186,56,95,0.0
18129,0,2554,1407,242,106,197,1.0
18129,0,2706,868,5,124,173,0.0
18129,0,2963,1845,114,74,200,
18129,0,3073,1444,212,152,229,
18129,0,3102,764,5,47,101,
18129,0,3107,1562,209,51,172,
18130,0,2554,1406,241,107,199,1.0
18130,0,2706,868,5,124,173,0.0
18130,0,2963,1848,114,71,203,
18130,0,3073,1444,213,151,234,
18130,0,3102,765,5,46,101,
18137,0,2554,1403,228,103,208,1.0
18137,0,2706,868,4,125,174,0.0
18137,0,2963,1844,112,75,209,
18137,0,3073,1447,214,152,238,
18137,0,3095,1721,178,70,176,
18137,0,3109,1733,184,58,91,0.0
18139,0,2554,1401,230,105,203,1.0
18139,0,2706,868,5,124,173,0.0
18139,0,2963,1844,112,75,209,
18139,0,3073,1446,215,151,236,
18139,0,3095,1711,178,81,177,
18145,0,2706,867,5,126,172,0.0
18145,0,2963,1844,113,75,211,
18145,0,3073,1447,216,151,236,
18145,0,3095,1718,186,71,169,
18145,0,3103,1462,217,49,103,0.0
18147,0,2554,1406,248,98,181,1.0
18147,0,2706,868,5,123,172,0.0
18147,0,2963,1841,112,78,210,
18147,0,3073,1450,217,148,234,
18147,0,3095,1703,184,84,171,
18148,0,2554,1407,247,98,183,1.0
18148,0,2706,867,5,125,173,0.0
18148,0,2963,1841,112,78,210,
18148,0,3073,1448,217,150,235,
18148,0,3103,1461,215,58,106,0.0
18149,0,2554,1406,245,100,184,1.0
18149,0,2706,867,4,125,174,0.0
18149,0,2963,1842,112,77,210,
18149,0,3073,1445,216,151,233,
18149,0,3103,1460,216,58,106,0.0
18176,0,2554,1407,241,106,197,1.0
18176,0,2706,866,2,126,177,0.0
18176,0,2963,1841,114,78,211,
18176,0,3073,1450,216,143,212,
18176,0,3109,1730,187,59,110,0.0
18183,0,2554,1407,242,105,196,1.0
18183,0,2706,867,5,125,174,0.0
18183,0,2963,1844,114,75,216,
18183,0,3073,1443,214,147,233,
18183,0,3109,1730,191,55,95,0.0
18185,0,2554,1407,240,106,199,1.0
18185,0,2706,867,6,124,174,0.0
18185,0,2963,1844,114,75,210,
18185,0,3073,1449,212,144,235,
18185,0,3109,1730,193,55,91,0.0
18194,0,2554,1405,233,108,212,1.0
18194,0,2706,865,3,129,179,0.0
18194,0,2963,1845,115,74,208,
18194,0,3073,1453,211,142,222,
18194,0,3112,1562,210,49,175,1.0
18212,0,2554,1401,231,111,215,1.0
18212,0,2706,876,2,115,179,0.0
18212,0,2963,1845,115,74,216,
18212,0,3073,1450,214,148,230,
18212,0,3109,1721,182,81,125,0.0
18243,0,2554,1406,226,101,213,1.0
18243,0,2706,871,2,120,180,0.0
18243,0,2963,1843,111,76,213,
18243,0,3073,1449,225,152,213,
18243,0,3115,1463,223,56,102,0.0
18244,0,2554,1405,226,103,213,1.0
18244,0,2706,870,2,122,180,0.0
18244,0,2963,1845,111,74,213,
18244,0,3073,1450,224,151,214,
18244,0,3115,1464,221,56,104,0.0
18260,0,2554,1402,233,114,210,1.0
18260,0,2706,870,3,122,179,0.0
18260,0,2963,1844,112,75,213,
18260,0,3073,1437,221,167,218,
18260,0,3115,1463,220,53,102,0.0
18264,0,2554,1408,239,102,202,1.0
18264,0,2706,870,2,122,179,0.0
18264,0,2963,1848,113,71,217,
18264,0,3073,1428,228,177,211,
18264,0,3112,1562,224,55,165,1.0
18264,0,3115,1459,219,51,100,0.0
18264,0,3119,1516,231,90,178,0.0
18264,0,3120,1746,193,71,128,
18264,0,3121,765,5,48,102,
18271,0,2554,1407,233,103,207,1.0
18271,0,2706,867,1,125,179,0.0
18271,0,2963,1844,112,75,217,
18271,0,3073,1436,228,170,213,
18271,0,3115,1464,226,51,92,0.0
18271,0,3120,1737,183,53,124,
18271,0,3121,765,5,52,102,
18271,0,3122,1745,191,91,131,
18272,0,2554,1407,233,103,207,1.0
18272,0,2706,869,1,122,180,0.0
18272,0,2963,1843,112,76,214,
18272,0,3073,1435,227,171,212,
18272,0,3115,1463,225,52,91,0.0
18272,0,3120,1735,182,57,125,
18272,0,3121,765,5,52,102,
18276,0,2554,1407,234,103,204,1.0
18276,0,2706,869,1,123,180,0.0
18276,0,2963,1844,112,75,211,
18276,0,3073,1436,228,169,208,
18276,0,3115,1465,225,48,91,0.0
18276,0,3120,1733,183,61,124,
18276,0,3121,765,5,55,101,
18276,0,3123,1413,227,75,108,
18277,0,2554,1406,237,103,202,1.0
18277,0,2706,870,1,121,181,0.0
18277,0,2963,1844,112,75,210,
18277,0,3073,1434,234,172,206,
18277,0,3115,1463,225,51,90,0.0
18277,0,3120,1733,183,61,122,
18277,0,3121,765,5,56,101,
18278,0,2554,1408,238,99,201,1.0
18278,0,2706,869,1,123,181,0.0
18278,0,2963,1844,112,75,215,
18278,0,3073,1435,235,170,206,
18278,0,3115,1465,223,44,93,0.0
18278,0,3120,1732,184,59,124,
18278,0,3121,765,5,57,100,
18278,0,3123,1414,228,72,107,
18280,0,2554,1408,236,99,201,1.0
18280,0,2706,867,1,125,180,0.0
18280,0,2963,1845,112,74,217,
18280,0,3073,1436,233,170,207,
18280,0,3115,1463,224,52,93,0.0
18280,0,3119,1519,230,87,179,0.0
18280,0,3121,765,5,57,100,
18280,0,3123,1411,227,75,109,
18283,0,2554,1407,235,103,203,1.0
18283,0,2706,868,2,123,180,0.0
18283,0,2963,1845,111,74,215,
18283,0,3073,1438,228,167,212,
18283,0,3115,1465,225,48,89,0.0
18283,0,3120,1735,183,57,128,
18283,0,3121,765,5,56,101,
18285,0,2554,1408,230,99,209,1.0
18285,0,2706,868,2,123,179,0.0
18285,0,2963,1842,111,77,217,
18285,0,3073,1455,227,150,210,
18285,0,3120,1735,184,61,126,
18285,0,3123,1412,226,75,114,
18286,0,2554,1407,229,102,209,1.0
18286,0,2706,869,2,121,178,0.0
18286,0,2963,1841,111,78,217,
18286,0,3073,1453,225,152,212,
18286,0,3120,1734,184,59,126,
18286,0,3123,1414,227,72,113,
18289,0,2554,1407,253,105,189,1.0
18289,0,2706,869,2,123,178,0.0
18289,0,2963,1842,110,77,215,
18289,0,3112,1557,224,56,169,1.0
18289,0,3119,1509,229,97,187,0.0
18289,0,3121,764,7,48,98,
18289,0,3123,1412,227,72,111,
18294,0,2554,1407,236,103,204,1.0
18294,0,2706,871,0,121,181,0.0
18294,0,2963,1843,110,76,208,
18294,0,3073,1459,229,148,205,
18294,0,3123,1411,227,75,111,
18301,0,2554,1403,229,106,209,1.0
18301,0,2706,870,2,122,180,0.0
18301,0,2963,1841,110,78,210,
18301,0,3073,1447,225,134,215,
18301,0,3119,1512,227,92,194,0.0
18301,0,3121,765,5,47,99,
18307,0,2554,1406,232,101,203,1.0
18307,0,2706,871,2,120,180,0.0
18307,0,2963,1842,111,77,202,
18307,0,3073,1449,224,149,218,
18307,0,3112,1559,222,55,173,1.0
18307,0,3121,765,6,47,98,
18308,0,2554,1405,235,103,202,1.0
18308,0,2706,870,2,122,180,0.0
18308,0,2963,1842,111,77,206,
18308,0,3073,1448,224,154,219,
18308,0,3112,1560,222,53,172,1.0
18308,0,3121,766,5,45,99,
18309,0,2554,1406,235,103,202,1.0
18309,0,2706,870,1,121,180,0.0
18309,0,2963,1842,111,77,209,
18309,0,3073,1447,225,145,217,
18309,0,3112,1560,222,53,174,1.0
18309,0,3119,1515,227,90,189,0.0
18309,0,3121,766,5,45,99,
18319,0,2554,1406,231,108,208,1.0
18319,0,2706,872,2,118,178,0.0
18319,0,2963,1842,110,77,211,
18319,0,3073,1447,223,159,214,
18319,0,3112,1562,223,53,172,1.0
18321,0,2554,1407,239,107,198,1.0
18321,0,2706,873,2,118,178,0.0
18321,0,2963,1845,111,74,214,
18321,0,3073,1447,226,126,208,
18321,0,3112,1561,223,55,172,1.0
18321,0,3119,1512,226,92,190,0.0
18321,0,3121,765,6,46,99,
18328,0,2554,1407,229,106,208,1.0
18328,0,2706,871,4,121,177,0.0
18328,0,2963,1841,111,78,208,
18328,0,3073,1445,225,139,213,
18328,0,3112,1561,223,55,172,1.0
18328,0,3119,1512,227,92,190,0.0
18328,0,3121,764,6,47,99,
18330,0,2554,1405,229,107,205,1.0
18330,0,2706,869,4,123,176,0.0
18330,0,2963,1845,111,74,210,
18330,0,3073,1449,224,149,212,
18330,0,3112,1559,223,55,172,1.0
18330,0,3119,1518,226,87,189,0.0
18342,0,2554,1409,242,104,192,1.0
18342,0,2706,865,3,126,177,0.0
